row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
213,scihub mascot,5ZP13KiVrkGRhfbCCxAN9imDpgbWDdmg4GciYFyxpump,39.68%,543.4%,543.4%,511,122.7K,40.8K,79.01,159,1min,25.05%,0%,-,,2024-11-16 05:45:15,11.6K,+39.68%
214,GFRO,954crxDFY8K763JcVPgCEaeBjoY33y4xmwDfjSpLpump,1741%,1741%,1741%,532,133K,115.5K,79.01,254,2min,25.57%,2.1%,-,,2024-11-16 05:45:15,110.7K,+1764.1%
215,TUWTL,7rXAyMke9CD3CMwZqcK5S89c9kgzRqCC5zzxBuLipump,488.8%,1012.8%,858.3%,517,83.9K,98.1K,79.01,243,1min,26.5%,1.34%,-,https://t.me/tuwtl,2024-11-16 05:45:15,81.5K,+488.8%
216,Bitcola,8gpF7jFkNgks9fNhtDB1BVxuAev41pULef3ouz9vpump,3024.3%,3024.3%,3024.3%,547,302.1K,200.2K,79.01,338,41s,27.66%,0%,-,,2024-11-16 05:45:15,193.8K,+3024.3%
217,SUDAN,BA9FtDerqvFVREFcYRHimiibEwm6Km3e3W8XdmPmpump,116.1%,1874.3%,1874.3%,518,54.7K,127.2K,79.01,504,1min,16.66%,0%,-,,2024-11-16 05:45:15,68.3K,+116.1%
218,OG Litecoin mascot,DkVw3rVpjrt3zDrSDEKSvQ1fF4n9eQmAWQofTRSNpump,237%,1674%,1407.9%,516,178.4K,796.1K,189.02,1446,2d,17.51%,0%,-,https://t.me/ARRISE_CHICKUNN,2024-11-16 05:45:15,559.8K,+237%
219,catwiflove,HSazGxaU7kLAQfjqhg13XajWdbWVUXe8jpK8NguXpump,79.54%,2092.7%,2092.7%,516,175K,142.1K,79.01,343,3min,26.63%,2.61%,-,,2024-11-16 05:45:15,63K,+79.54%
220,Splendid the Flying Squirrel,4b9UjvjCFavPYwYu5kBja7S1sau6MZbkkdskvXRbbFLY,35.28%,56.87%,1811.8%,3354,13.9K,51.6K,31.13,533,1h,28.47%,0% Add Liquidity,-,https://t.me/SplendidSol,2024-11-16 05:45:15,13.5K,+35.28%
221,BITCOKE,FrK8A1VZwbG78i6rQHgYmecegnF7raV5WyPBkDB9pump,761%,761%,761%,512,144.5K,106.8K,79.01,164,2min,32.59%,12.94% Sell Part,-,,2024-11-16 05:45:15,94.4K,+761%
222,KOKO,Aehjq52VwuRYodx7GSN2uo8vffV3DCAC9RdPyPsPpump,90.52%,1092.3%,1092.3%,555,59.2K,146.9K,79.01,308,2min,12.35%,0%,-,,2024-11-16 05:45:15,70.7K,+92.55%
223,Cthulhu AiGod,6AxxDpe2SdmusWymqcsfSUeTsBEitFwXGUvzw7Rbpump,1595.7%,2449.4%,2449.4%,512,160.4K,158.2K,79.01,208,1min,23.64%,1.76%,-,,2024-11-16 05:45:15,148.9K,+1595.7%
224,First Tokenized DNA,E6qJUuLg3bvHAowZyn8UmwSSwVTZb1zdtjPJNM73pump,205.6%,1080.6%,1080.6%,504,118.6K,74.3K,79.01,219,2min,28.37%,0%,-,,2024-11-16 05:45:15,53.8K,+221.3%
225,Clayton the Cat,CJGf8btzK7PYCTQwwY5ocdfbJzBXVimTzsVuhKPzpump,2455.8%,2455.8%,2455.8%,515,193K,161.4K,79.01,179,50s,23%,3.46%,-,,2024-11-16 05:45:15,155.1K,+2455.8%
226,litecoin mascot,J252vEBJq8iABpPqAz9M7AYn6y6F3FoEssjXwF81pump,54.49%,271.8%,238.9%,506,215.7K,2.4M,437.85,1606,1d,25.56%,0%,-,https://t.me/chikuncto,2024-11-16 05:45:15,827.1K,+52.67%
227,GIGA HABIBI,J194nYKdx2xbUGakpSgd2KntFTDkJCqMqa3vn9mwpump,728.2%,728.2%,728.2%,502,332.1K,1.6M,381.79,316,4min,22.77%,0%,-,https://t.me/GigaHabibi,2024-11-16 05:45:15,1.5,+747.2%
228,PoopToken,z6oW6ndTDQMFBiKV1siGUuZPqsNXf2SVDN8pfEcpump,143%,1364.4%,1364.4%,509,49.4K,164.1K,79.01,309,1min,10.97%,0%,-,,2024-11-16 05:45:15,96.5K,+143%
229,Snuffy,69tXxKi7cVuDps4x52Gzt7aJUBMXqxi8q4oXXGGepump,33.15%,557.1%,557.1%,671,97.1K,154.2K,90.14,404,8min,5.36%,0%,-,https://t.me/nuffysol,2024-11-16 05:45:15,38.4K,+33.15%
230,BitSprite,CGPuWKNVwHxXa4dJQdht1ZSXFMmrcQcrXywhGwGMpump,54.02%,823.3%,823.3%,831,278.5K,113K,73.13,237,7min,16.15%,0% Sell Part,-,,2024-11-16 05:45:15,39.6K,+54.02%
231,OG Litecoin mascot,DkVw3rVpjrt3zDrSDEKSvQ1fF4n9eQmAWQofTRSNpump,31.44%,868.1%,701.4%,736,169.7K,434.8K,208.91,2064,2d,15.52%,0%,-,https://t.me/ARRISE_CHICKUNN,2024-11-16 05:45:15,104K,+31.44%
232,AAACAT,5sUjbnCH4um3T4XWVnbK4e69LcnucA6C6rkpWLHkpump,87.85%,1115.8%,1115.8%,512,115.5K,148.1K,79.01,347,2min,9.94%,0%,-,,2024-11-16 05:45:15,69.2K,+87.85%
233,ESPN NEW AI AVATAR,FM2X84xMyzmXXhnM6rRb9aErjeuVY75EFBGRLEDmpump,306.2%,1413.6%,1413.6%,653,129.5K,96.2K,79.01,307,9s,24.11%,0%,-,,2024-11-16 05:45:15,71.4K,+430.8%
234,Splendid the Flying Squirrel,4b9UjvjCFavPYwYu5kBja7S1sau6MZbkkdskvXRbbFLY,79.88%,226.3%,3482.5%,2421,16K,96.7K,41.9,603,1h,33.22%,0% Add Liquidity,-,https://t.me/SplendidSol,2024-11-16 05:45:15,42.9K,+79.88%
235,Flappy Duck,DbTkCuj56onbqMU8J813XD2B1evF4V5LXxe4s2hwpump,933.8%,933.8%,933.8%,516,357.4K,2M,388.12,331,4min,22.73%,0%,-,https://t.me/flappyduckonsol,2024-11-16 05:45:15,1.8,+933.8%
236,Vibe Dog,B5PvFtGqPDdGndKCT8Hq9tQTzT44f4xGfHkFKNvapump,129.2%,331.7%,2325.2%,549,148.9K,157.5K,79.01,531,3min,19.11%,0%,-,,2024-11-16 05:45:15,88.8K,+129.2%
237,ㅤ,33F29jkFU1x5JTjeZUo1GAjUFNGvi4eUPbbLUZuDpump,1857%,1857%,1857%,588,200.1K,127K,79.01,121,35s,26.94%,0%,-,,2024-11-16 05:45:15,112.6K,+1735.4%
238,Trump's New Squirrel,FW3XHfwZj7c68FBwgPDMNRT7iQFb5ztDMveAD2uwpump,1307.5%,1307.5%,1307.5%,524,102.2K,91.6K,79.01,164,5s,29.36%,0%,-,,2024-11-16 05:45:15,85.1K,+1307.5%
239,Bio Acceleration,7dxQE4YXrWqtwUVb8W8HjfPT3t4H4dWZfsDWRWKupump,31.63%,196.8%,-6.71%,545,405.9K,5M,770.68,3564,6d,13.46%,0%,-,,2024-11-16 05:45:15,1.2,+31.63%
240,MIKE,FK1dqok7gMNqcnD572eVLQUBpSdfqjLUk4CCfpgx6cg7,30.93%,31.46%,31.46%,575,102.6K,143.7K,250.53,338,5min,11.78%,0% Add Liquidity,-,,2024-11-16 05:45:15,34K,+30.93%
241,titan,7uinjUjhSWQUpxiwYiHQRAFAnNnZqKGYkY4nMs2rpump,1950.1%,1950.1%,1950.1%,588,193.2K,130.4K,79.01,295,29s,26.47%,0%,-,,2024-11-16 05:45:15,124.1K,+1950.1%
242,Jewels Da Goat,EFY8GToe4HrmpYrRpfRUgNEPmfVnUbZrsUhd2mJQpump,258.5%,1881.3%,4024.6%,515,131.5K,260.7K,79.01,372,2min,26.16%,2.79%,-,,2024-11-16 05:45:15,188K,+258.5%
243,Sudan,4ZxJztcRLyeTddPT35k9J5zENGGCKK54bS8vuFvspump,730.4%,1307.1%,1307.1%,518,91.5K,91.4K,79.01,277,1min,34.34%,6.71%,-,,2024-11-16 05:45:15,80.4K,+730.4%
244,TRUMP'S FAMILY HASMTER,CA9ZC9FKB3JmY6krSD5HQTqxkVPT9woSX6is6TEQpump,643%,2156.1%,2156.1%,604,181.8K,146.3K,79.01,183,27s,29.45%,0%,-,,2024-11-16 05:45:15,126.6K,+643%
245,Trump story,GHLiocLyXDYL4nhW69rAjhuRGt1NAqTynpDUHAv9pump,299.9%,299.9%,299.9%,514,159.2K,26.8K,79.01,171,1min,21.93%,0%,-,,2024-11-16 05:45:15,20.1K,+299.9%
246,loomlove,2PqpUYeshMEL8GdzaXAMudbqUWUVWdFbTVPknB7Npump,93.54%,901.2%,326.1%,541,140.6K,155.1K,136.02,315,5min,38.01%,11.13%,-,,2024-11-16 05:45:15,75K,+93.54%
247,HERO FIRE DOG DIED,HRnKFUhBERijnzr7ZfWYKZaFuRNzDDnsHowuPRbYpump,924.8%,924.8%,924.8%,513,130.4K,65K,79.01,154,42s,27.99%,0%,-,,2024-11-16 05:45:15,57.5K,+907.2%
248,Cthulhu AiGod,6AxxDpe2SdmusWymqcsfSUeTsBEitFwXGUvzw7Rbpump,42.84%,7432.5%,9819.2%,520,135.9K,615.4K,202.04,1530,54min,15.56%,1.76%,-,,2024-11-16 05:45:15,187.6K,+43.41%
249,Deva the Devcon Unicorn,31nJCSqBJ4UpZxJTFY8G696bUXNSb5uX5GP7vRqDpump,55.11%,1004.9%,1553.4%,515,64.9K,107.7K,79.01,553,32s,19.11%,0%,-,,2024-11-16 05:45:15,51.2K,+76.14%
250,HERO FIRE DOG DIED,hMDfL84rAJxkPZq1CsWwVmDX6GWaCkAxH3GPRfXpump,2203.3%,2203.3%,2203.3%,516,145.2K,144.4K,79.01,104,46s,34.63%,0%,-,,2024-11-16 05:45:15,138.2K,+2203.3%
251,Elonia Musk,GuRJLUz4wBPuozRHWjZJ8W26CxHai8w8aSuXzs1oQ1iZ,30.13%,3.17%,303.5%,556,143.8K,6.3M,905.89,18400,1d,1.15%,0% Add Liquidity,-,https://t.me/Elonia_Musk,2024-11-16 05:45:15,1.5,+30.42%
252,kzi,5BBTcaVGELdBpgjaWM8v5bm1jp6pfr4pDESdUtFWpump,78.1%,78.1%,78.1%,504,181.9K,11.2K,79.01,132,1min,20.01%,0%,-,,2024-11-16 05:45:15,4895.5173,+78.1%
253,Trump ft Taylor Swift,93ft5cF6P5FcciYDFv2hLw3DUYDX2dPtCrwXuEVQpump,57.1%,57.1%,57.1%,504,67.6K,130.9K,81.45,143,3min,11.21%,0% Add Liquidity,-,,2024-11-16 05:45:15,47.6K,+57.1%
254,Dodo the Duck,mgv5cawqJYLP3a77mtFDbb5mQZv6gEcE7rav8tEpump,1889.7%,1889.7%,1889.7%,517,155K,124.7K,79.01,145,1min,26.7%,3.46%,-,,2024-11-16 05:45:15,118.4K,+1889.7%
255,Trump story ft.Taylor Swift,9CaRXCuktJ6zRH1Tm7pZ2XjE9xnaRDBjKqh89qKmpump,149.3%,1708.3%,1708.3%,555,531.3K,111.9K,79.01,354,38s,14.3%,0%,-,,2024-11-16 05:45:15,67K,+149.3%
256,Baby Myro,BWg1DxkPUuCn2XAck43tfi1BoxM9bi7H3SKgwrzwpump,99999%,99999%,99999%,510,252K,145.5M,260.61,383,4min,9.76%,0%,-,https://t.me/BabyMyroToken,2024-11-16 05:45:15,145.4,
257,sci-hub,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,30.65%,20.16%,99999%,721,248.7K,8.2M,819.12,4695,2h,35.12%,0%,-,,2024-11-16 05:45:15,1.9,+30.65%
258,YAWN,8wXyogqWuLcpXT41isFhVW7a7wJ3VM32Nf549Wenb31q,307%,307%,307%,579,136.5K,27.2K,79.01,215,24s,21.47%,0%,-,,2024-11-16 05:45:15,20.5K,+307%
259,Vibe Dog,B5PvFtGqPDdGndKCT8Hq9tQTzT44f4xGfHkFKNvapump,40.82%,312.2%,2840.1%,706,170.3K,191K,102.98,1293,44min,14.06%,0%,-,https://t.me/vibedogcto,2024-11-16 05:45:15,55.4K,+40.82%
260,Hammer Of Justice,6xwmWkBheMwGLyuQjPN4WeHoK3QTGmWQtuknbFCSpump,430%,327.1%,653.1%,502,172K,632.3K,105.25,1337,2d,29.01%,1.73% Sell Part,-,https://t.me/HammerSol,2024-11-16 05:45:15,513K,+430%
261,Bio Acceleration,7dxQE4YXrWqtwUVb8W8HjfPT3t4H4dWZfsDWRWKupump,33.54%,99.46%,-44.19%,555,223.4K,4.4M,694.77,3781,6d,13.24%,0%,-,,2024-11-16 05:45:15,1.1,+32.89%
262,HAMMER OF JUSTICE,93CycGK5HPiFFSiQQLWAiSyKMhYh2aFwkgT2UqnTpump,612.3%,686.6%,749.6%,542,289.1K,863.8K,205.15,2074,2d,23.18%,0%,-,,2024-11-16 05:45:15,742.5K,+612.3%
263,Hammer of Justice,bdSZJx5HSu7J1EounEUCmrFz72YosbyMNaxnezA4CYF,948.6%,948.6%,948.6%,549,355.8K,69K,79.01,217,59s,34.99%,0%,-,,2024-11-16 05:45:15,62.4K,+948.6%
264,APOLLO,5iFNJWEgUyU8j65CC3aVeaK6QKjSj9vJmwCtWy7pump,91.64%,2586.3%,2586.3%,502,75.9K,166.4K,79.01,413,4min,11.1%,2.59%,-,https://t.me/ApolloOnSolPortal,2024-11-16 05:45:15,79.6K,+91.64%
265,GENESIS,azAKmxcy132qtFBhcfN3gVokfeQUxkGjUFkwLMRpump,38.87%,824.9%,824.9%,538,98.8K,59.1K,79.01,357,2min,16.07%,0%,-,,2024-11-16 05:45:15,16.5K,+38.87%
266,HelioBoost Bot,E7Q9XsuQND8TFTLzrPceDbsQybXW4yazKaFh6dCuEeZL,1327.5%,1523.1%,1523.1%,514,87.7K,1.8M,282.23,394,8min,53.93%,42.85% Remove Liquidity,-,,2024-11-16 05:45:15,1.7,+1378.5%
267,Hammer,3GMPKMrm9fdpkK28rEC3fhHFJCyCxhNUajqHQzSrpump,181.6%,729.7%,729.7%,549,123.6K,108.1K,79.01,198,2min,27.12%,8.9% Sell Part,-,,2024-11-16 05:45:15,69.7K,+181.6%
268,Yelo,2BvKaVAEzZckn8rgMZQpY5WiAQ145u2bk8P4dwnGpump,30.86%,596.1%,596.1%,513,82.3K,161.3K,96.95,355,13min,4.38%,0%,-,,2024-11-16 05:45:15,41.1K,+33.31%
269,XRP Mascot,8tRJJpENXeDituQ3YvUr2EyDtSiWubZX594qY566pump,91.83%,991.4%,991.4%,524,111K,68.5K,79.01,268,52s,32.37%,0%,-,,2024-11-16 05:45:15,32.8K,+91.83%
270,Soltardio Syndrome,FWa4WEycUaq8oDkE6oj3hDbEDy43vov2i4ByaLNPpump,1608.4%,1608.4%,1608.4%,507,260.3K,3.8M,385,305,4min,23.11%,0%,-,https://t.me/Soltardiosyndrom,2024-11-16 05:45:15,3.6,+1608.4%
271,Kazta AI,8wsFaXGU65ZLdik1UgsQHbn6WNsP63hzpA4Mm17spump,67.96%,832.5%,832.5%,555,155.2K,59.7K,79.01,187,1min,24.74%,6.39%,-,https://t.me/kaztaaiportal,2024-11-16 05:45:15,24.2K,+67.96%
272,New GOP Christmas Mascot,AuNrDGQoB1KJfiWTXfvHpaRrjeQVfh6GHgijVFcSpump,626.3%,1117.8%,1117.8%,556,242.8K,76.1K,79.01,242,5s,29.54%,0%,-,,2024-11-16 05:45:15,65.6K,+626.3%
273,First tokenised traveller,Dckm3bhBXdBwvbT6mbEhGrXtiqUov5wutbZaag8Gpump,96.51%,4807.3%,4807.3%,510,111K,308.1K,113.41,510,17min,23.9%,3.46%,-,,2024-11-16 05:45:15,151.3K,+96.51%
274,banana,9fkjr5s52EGaVgd9isHtSwWB81ASZQU2MnQzbwZTpump,436%,436%,436%,551,183.1K,32.2K,100.31,220,1min,31.84%,0.04%,-,,2024-11-16 05:45:15,26.2K,+436%
275,MIKA (zerebro gf,7fgkPfcSrv3WHfWegTrT1UFT4XhkNFhYeypyEiqepump,130.3%,1010.6%,3984.8%,510,95.8K,240.9K,108.68,336,2h,35.63%,0.22% Buy More,-,,2024-11-16 05:45:15,136.3K,+130.3%
276,Lerler Pigeon,5SXiBBzjgKn6Gh27vZBdn1pcZNafUCiPhc9s8MNWAimr,32.75%,-7.08%,-14.98%,730,269.9K,5M,733.26,16896,1d,2.34%,0% Add Liquidity,-,https://t.me/LerlerPigeon,2024-11-16 05:45:15,1.2,+32.75%
277,elon,EGRhPTNXvE1oLkb2DNJfb7zMyMTUfzJGETLySUyuRVs6,2131.7%,2131.7%,2131.7%,539,182.4K,147.4K,79.01,228,1min,29.69%,0%,-,,2024-11-16 05:45:15,140.8K,+2131.7%
278,Bingo,B5fXDo3RUPJGkzStCBg5B6wVQfJ2JLSPjDjJL4Bqpump,272.9%,1021.5%,1021.5%,515,88.9K,112.1K,79.01,92,2min,31.79%,0.8% Sell Part,-,,2024-11-16 05:45:15,86K,+330.2%
279,CHINAS NEW MASCOT,8CctocCTykX5wdQoXpa6wXTgAioiuddZzipWtTThpump,480.3%,1555.2%,1555.2%,553,112.1K,105.9K,79.01,226,20s,23.79%,0%,-,,2024-11-16 05:45:15,122.4K,+658.3%
280,Mixi,5T66JKYruFeNwqvnKuS4JviLo19igSuDSyB9RcXE9LGG,48.1%,2933.7%,2933.7%,513,76.1K,92.2K,29.26,530,49min,21.19%,0% Add Liquidity,-,https://t.me/MixiCatSol,2024-11-16 05:45:15,29K,+46.81%
281,TOMMY TUCKER,2zmxDBL3QPY8kje4R5d5TApKo12iELfzPseBn5Hx19M8,38.61%,1280.3%,1280.3%,1120,29.9K,48.7K,29.47,252,22min,20.59%,0% Add Liquidity,-,https://t.me/TommyTuckerSquirrel,2024-11-16 05:45:15,13.6K,+38.61%
282,One Click Away,FpL4DcU3fC2jf5FGmkEZNgaKnQHY6EZFa9FbTguUpump,185.9%,2512.3%,2512.3%,502,107.1K,161.4K,79.01,391,2min,20.94%,0%,-,,2024-11-16 05:45:15,104.9K,+185.9%
283,TOTO is NUTS,E2MiBh1hDNeCV5LmuNgmz9HZaZQAZ4oAbSm6V3Cpump,403.6%,403.6%,403.6%,504,337.1K,965K,376.49,314,3min,22.77%,0%,-,https://t.me/totonutsol,2024-11-16 05:45:15,773.3K,+403.6%
284,ferg,H3EY9q3rVxnUe56gF2YX6SJ5q8YAUbyNADyc2xPLpump,33.33%,-54.89%,1101.8%,1194,184.5K,773.5K,263.14,4632,3h,13.92%,0%,-,https://t.me/tinyferg,2024-11-16 05:45:15,186.3K,+31.8%
285,22Xy,C5uXCNU4bHjFRYRwW32khinhk2gnPnibUFc533QXhKLJ,99999%,99999%,99999%,520,249K,234.5M,276.51,328,4min,9.61%,0%,-,,2024-11-16 05:45:15,219.3,
286,RED SHIFT,5pcboezLdBskjhh5EH4hybwy19peLBBGkass2wydweYG,63.29%,63.29%,63.29%,520,102.7K,10.7K,79.01,124,3min,21.03%,0%,-,,2024-11-16 05:45:15,3513.6115,+53.48%
287,neoai16z,21CMPjbeyx7V8jjqhWNaKcehK3fdVzsdfCmSkpJ3pump,183.4%,183.4%,183.4%,508,152.8K,18.2K,79.01,165,1min,25.05%,0%,-,,2024-11-16 05:45:15,11.8K,+183.4%
288,APOLLO,5iFNJWEgUyU8j65CC3aVeaK6QKjSj9vJmwCtWy7pump,33.26%,6301.1%,6301.1%,1557,15.1K,396.5K,155.42,955,54min,10.98%,2.59%,-,https://t.me/ApolloOnSolPortal,2024-11-16 05:45:15,94.9K,+31.46%
289,Perro Dinero,GHhWHSovGvXN7Px5ndW4zrb31DGRkNaSXqiUheqCpump,153%,2029%,2029%,536,109.8K,126.6K,79.01,232,1min,19.95%,0%,-,,2024-11-16 05:45:15,77.6K,+155%
290,SpaceX New Official Mascot,ECiy21J8LurV6hTjHB4u3RpooCRhYQK2HzVJ2qoRpump,36.42%,1127.7%,1127.7%,513,59.9K,81.3K,79.01,447,2min,19.31%,0%,-,,2024-11-16 05:45:15,21.8K,+36.61%
291,ETH MASCOT,78mTjMqE3nqjq7mR4soYe3oyi6FkjLoFA1xxXjtApump,738.8%,738.8%,738.8%,507,291.3K,1.9M,391.97,332,4min,23.45%,0%,-,https://t.me/WolfiesAlpha,2024-11-16 05:45:15,1.7,+738.8%
292,Pnutseus Maximus,5dtsQkZAQmqy7z6qcLs1MJxm9ZmHJf7C1Kbs7NXgpump,347.4%,347.4%,347.4%,506,427.9K,852.9K,365.76,300,4min,23.41%,0%,-,,2024-11-16 05:45:15,662.3K,+347.4%
293,litecoin mascot,J252vEBJq8iABpPqAz9M7AYn6y6F3FoEssjXwF81pump,36.13%,-41.65%,522.9%,730,198K,3.6M,650.17,2603,1d,25.91%,0%,-,https://t.me/chikuncto,2024-11-16 05:45:15,942.4K,+36.13%
294,popwifnut,7a2uqzZXmvT6eq3ScuBUrqiJGyz3pA99Z3ZbHJyCpump,1645.9%,4241%,4435.3%,506,209.4K,298.1K,71.13,716,1d,24.58%,0% Add Liquidity,-,https://t.me/popwnutcto,2024-11-16 05:45:15,274.4K,+1607.1%
295,Director of Pawsitivity,3V8x4dbEHNZaCVdKAbtyQukYbhZK6w3DwjTq28expump,324.1%,617%,617%,519,120.9K,43.8K,79.01,198,49s,30.84%,2.45%,-,,2024-11-16 05:45:15,33.5K,+324.1%
296,Vaporware,AU61ArU5wbXQVhBXM7FgsjTyoQid6kspaffg8wr7pump,109.4%,109.4%,109.4%,520,54.4K,172.1K,83.79,191,4min,11.57%,0% Add Liquidity,-,,2024-11-16 05:45:15,89.5K,+108.9%
297,Monet,EBhJLsei9nyUkGkMaxQ6C37fr1L32xMT5ZDGhFahEeiE,1128%,1128%,1128%,527,156.8K,79.8K,79.01,164,8s,26.23%,0%,-,,2024-11-16 05:45:15,72K,+1108.3%
298,Lerler Pigeon,5SXiBBzjgKn6Gh27vZBdn1pcZNafUCiPhc9s8MNWAimr,30.89%,-9.84%,-15.1%,597,295.1K,5.7M,824.01,16617,1d,2.34%,0% Add Liquidity,-,https://t.me/LerlerPigeon,2024-11-16 05:45:15,1.3,+30.89%
299,Mike Tyson,4y8kgWinx5sxjrnzXYXMprWEGwmLMqytcQrVVPPepump,40.55%,99999%,99999%,510,217.7K,340.4M,405.83,395,6min,9.84%,0%,-,https://t.me/MikeTython,2024-11-16 05:45:15,100.8,+42.05%
300,TOMMY TUCKER,2zmxDBL3QPY8kje4R5d5TApKo12iELfzPseBn5Hx19M8,35.75%,528.5%,528.5%,2364,2K,22.1K,23.63,452,53min,17.41%,0% Add Liquidity,-,https://t.me/TommyTuckerSquirrel,2024-11-16 05:45:15,5861.7975,+36.17%
301,Peewnut The Squerrel,365ZosWPDfKX7d2Vt6eZYj4oneizDsVm2dtjP6Hvpump,143.4%,750.2%,1783.8%,525,129.1K,271.3K,95.6,579,9min,18.59%,0%,-,https://t.me/retardedpeanut,2024-11-16 05:45:15,174.7K,+156.5%
302,One Click Away,FpL4DcU3fC2jf5FGmkEZNgaKnQHY6EZFa9FbTguUpump,32.05%,436.6%,5302%,519,101.8K,333.7K,169.1,1432,35min,14.63%,0%,-,,2024-11-16 05:45:15,80.7K,+32.05%
303,Official Mascot of Nerva,3oYooonff7wUKBn8dnmGXX3yAKCEZaoiuetpmovqpump,30.44%,1134.9%,1134.9%,569,89.9K,76.5K,79.01,466,2min,20.24%,0%,-,,2024-11-16 05:45:15,17.8K,+30.44%
304,ZERBOMB,CDTokBmTAFmomLVBiZRDNs7X4HqRqyojepj8am2Epump,899.8%,1139.8%,1139.8%,513,96.6K,82K,79.01,208,1min,26.39%,0%,-,,2024-11-16 05:45:15,73.8K,+899.8%
305,Real SpaceX Official Mascot,GmFhCYEzYAVB1xh4eY5q1wGzPcgsbAGABCougnkkpump,59.56%,1487.5%,1487.5%,514,92.6K,99.5K,79.01,349,1min,24.05%,0%,-,,2024-11-16 05:45:15,37.2K,+59.56%
306,Solarwa,HyMJYMHUWWkCH46bRdkYTAvzQvVvCyvLKYioUsKAFt6c,32.29%,-12.59%,-31.72%,675,227.2K,1.1M,905.77,28207,3d,3.93%,0% Add Liquidity,-,https://t.me/Solarwa_portal,2024-11-16 05:45:15,274.5K,+32.1%
307,Doge Pound,3HGDQD1gYuP3YcmPkb8bUeJN33mqBwaHXcH33Tggpump,52.06%,570.2%,570.2%,928,131.1K,154.6K,94.04,403,8min,6.03%,0%,-,,2024-11-16 05:45:15,51.8K,+50.95%
308,Fuddles AI PreBOSS,6y65pGs9PytT8u8VpYgXW7BpJ7LXsrP5zS8x4bNMpump,43.69%,92.38%,112%,600,9.1K,53.2K,69.94,356,3d,21.25%,1.23% Buy More,-,https://t.me/FuddlesStudio,2024-11-16 05:45:15,16.2K,+43.7%
309,CO,C978xsfYfJm32wa39ikuxBYaMUmEoGPSnvorhbRVpump,76.47%,1457.9%,1457.9%,679,112.8K,97.5K,82.46,409,5min,23.6%,2%,-,,2024-11-16 05:45:15,41.7K,+75.64%
310,DOGE MASCOT,CuC14LsuJHPK2NbHrCcjtzQVH1E365H861nJpAtfpump,684.9%,684.9%,684.9%,525,309K,1.5M,381.39,312,3min,25.6%,0%,-,,2024-11-16 05:45:15,1.3,+684.9%
311,The Talking Seal,64DaWYTsKrvzPfYW1CjDAFBfDw4GcB3gHjEF4BMkpump,188.6%,1384.2%,1384.2%,519,88.3K,92.6K,79.01,295,4s,19.35%,0%,-,,2024-11-16 05:45:15,60.5K,+188.6%
312,ERIS.EXE,99Afagv12r4Ac1WwYaTsweG7CkXETKQLveYDQJFcpump,162.9%,162.9%,162.9%,512,181.6K,20.7K,79.01,156,3min,29.32%,6.35% Sell Part,-,https://t.me/ERISexe,2024-11-16 05:45:15,12.3K,+156.8%
313,The First Bitcoin Comic,8cajnqJtgmk6H59VtAnwXevTkx6AMXDtbhfhVyzcpump,169.5%,1343.8%,1115.2%,521,49.8K,140.3K,79.01,465,1min,18.24%,0%,-,,2024-11-16 05:45:15,88.9K,+170.8%
314,Jewels Da Goat,EFY8GToe4HrmpYrRpfRUgNEPmfVnUbZrsUhd2mJQpump,32.84%,467.1%,5113.7%,2198,42.7K,329.5K,143.56,659,2h,22.45%,2.79%,-,https://t.me/forjewelsdagoat,2024-11-16 05:45:15,81.5K,+32.84%
315,BabyCate,E3CZpngGHDqwaMmUvTbrqgHf8jgKWXKQFrJMKUZbpump,99999%,99999%,99999%,509,245.9K,112.9M,269.09,337,4min,9.77%,0%,-,https://t.me/babycatebsc,2024-11-16 05:45:15,112.1,
316,Baby Red Panda,DBMhTcMoZwVSiWJkw6kcTS3sT6C4y7TqF8EgmSJh7J3R,943.1%,1075.8%,1075.8%,554,101.3K,1.3M,269.48,390,9min,11.8%,44.92% Remove Liquidity,-,,2024-11-16 05:45:15,1.1,+943.1%
317,Dennis Porter,chtVNTVrXYfszbkxz2QPqERURUTgiyCumKNDFyfpump,175.4%,2195.2%,2641.1%,513,118.8K,194.8K,79.01,329,3min,46.05%,1.53%,-,,2024-11-16 05:45:15,124.1K,+175.4%
318,Lerler Pigeon,5SXiBBzjgKn6Gh27vZBdn1pcZNafUCiPhc9s8MNWAimr,32.06%,8.61%,34.08%,703,327K,6.6M,910.52,15955,1d,2.26%,0% Add Liquidity,-,https://t.me/LerlerPigeon,2024-11-16 05:45:15,1.6,+30.61%
319,Hafuzliq AI,GvTDLvJA43gbnHgJVoVjTkVQqRTnY99i4KjJA1jSpump,355.6%,3536.6%,3536.6%,513,112.2K,225.3K,79.01,293,2min,26.46%,3.46%,-,,2024-11-16 05:45:15,167.6K,+338.8%
320,SPUCI,HU5VTG1QXFaAVYWkrGcnsRntidoPaFVTR9RqnLp6pump,1289.5%,1289.5%,1289.5%,532,289K,3.1M,379.03,307,4min,23.41%,0%,-,,2024-11-16 05:45:15,3.1,+1373.4%
