row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
222,Ice Cream So Good,FH7wUeoWx5CqRVxFzxcpNUf2xCyQAcnLm9p91Twgpump,339.1%,339.1%,339.1%,108,14.6K,28.6K,27.3,83,2min,34.07%,0%,-,,2024-11-20 01:45:37,20.7K,+317.6%
223,#1 TikTok Athlete,5mZPFa3XtwoS9X59oHL48VdXBtJjnqGZgZocEiLypump,377%,377%,377%,154,34.4K,32.1K,23.43,85,1min,28.79%,0%,-,,2024-11-20 01:45:37,19.4K,+288.6%
224,Gen Z Quant,3an8rhdepsLCya22af7qDBKPbdomw8K4iCHXaA2Gpump,320.4%,320.4%,320.4%,108,19.1K,28.7K,35.89,61,1min,35.05%,5.11%,-,,2024-11-20 01:45:37,24.5K,+357.9%
225,Tane,AXU9fAbogkXmCx2hyGKyE6dKaKuUBQaKLtUprpGTpump,270%,270%,270%,102,18.1K,24.8K,26.77,44,2min,39.24%,3%,-,,2024-11-20 01:45:37,18.1K,+270%
226,Legendary Pull,HkHi8EFj9iEaaayYQ8gknF5FdL5oSDVoEqqMaGh3pump,332.1%,332.1%,332.1%,116,34.7K,29.6K,25.76,59,55s,30.53%,0%,-,,2024-11-20 01:45:37,20.1K,+293.2%
227,Asian Midget Singing Brothers,2LVzrMPLvppuZiNn2bqSLUqshedmyxNafVpNnUj7pump,356.6%,1237.5%,1237.5%,437,107.3K,95.6K,85.01,199,,22.21%,0%,-,,2024-11-20 01:45:37,67.4K,+239%
228,Charlidamelio,GtbMhxvbkLRc2dPYW9zYCMFRKNwkonbDzBbLbSaXpump,314.5%,314.5%,314.5%,104,47.7K,49.5K,66.16,48,3min,37.62%,0%,-,,2024-11-20 01:45:37,54.3K,+454.7%
229,Honeypack,9nFmLDJuYwiU6fnF85nuzoZiBTMu2jCdoviZt21tpump,279.4%,279.4%,279.4%,106,23.2K,24.8K,23.96,72,44s,26.94%,0.04%,-,,2024-11-20 01:45:37,16.4K,+251%
230,Lofi Eliza,9EDFSWC3FNMsD3USkwQ1z5a3QYND1HGVk287smvHyxXy,248.9%,248.9%,248.9%,147,32.3K,25.3K,17.91,62,1min,32.15%,5.73%,-,,2024-11-20 01:45:37,16.3K,+224.3%
231,Legendary Pull,88vueeTBmYPdgFz3ajzMhaMikRHREUhtp2GyYapMgLrt,771.9%,771.9%,771.9%,129,69.2K,59.6K,62.93,72,4min,42.67%,0%,-,,2024-11-20 01:45:37,54.2K,+792.3%
232,TikTok Official Mascot,3NrpRpi1k6K1ssAVPGZUQrPuDez6kkLJPw6jCKaNpump,504.5%,504.5%,504.5%,128,42.7K,59.1K,55.69,72,1min,26.64%,0%,-,,2024-11-20 01:45:37,47.7K,+488.2%
233,whatever man,FCA9261dgVpVMmdZnzsh9e5Jr2MD1vRYQUfYMDFcpump,292.4%,722.1%,722.1%,108,28.2K,87.6K,79.63,37,8min,32%,0%,-,,2024-11-20 01:45:37,64.9K,+291%
234,First TIKTOK Cat,BUAXBHdjkzMF6f5T9c63qfztTdPeMX5MHyK3Q8efpump,352.6%,676.8%,676.8%,107,20.8K,75.9K,56.82,36,9min,27.88%,0%,-,,2024-11-20 01:45:37,59.2K,+352.6%
235,Lets Go Gambling,76YgwrYEKfxMDG4zUxtWPEkvwbfJbYYCX1heHpx5pump,293.6%,293.6%,293.6%,141,23.1K,28.3K,30.11,65,3min,31.82%,0%,-,,2024-11-20 01:45:37,18.6K,+259%
236,Chopped Shyt,5ZFAwvJ3pSDEe78cWbyUmuYJSHtkEU7TnLhpbcHVabm8,675.5%,675.5%,675.5%,104,13.7K,51.9K,54.05,63,4min,33.04%,0%,-,https://t.me/choppedshit,2024-11-20 01:45:37,43.9K,+655.1%
237,1st Community on TikTok Comments,5NhUQj2bcVwftGJDCKjXZxQDrZ2is1PAa3w3q3Hzpump,810.5%,810.5%,810.5%,123,50.3K,61.2K,62.56,88,27s,43.48%,3.46%,-,,2024-11-20 01:45:37,42K,+624.5%
238,nature,Ad2iHZGtqcB7aDXNUWrdq91PQT6wgvNFkArEnMMxpump,324.2%,324.2%,324.2%,105,13.7K,28.5K,20.3,77,1min,38.08%,3.46%,-,,2024-11-20 01:45:37,21.8K,+324.2%
239,Mouth Tape,gzSmZBe5Tsu1dPmPf2wgcx8xvbA4vyxSZQEgd2epump,320.9%,320.9%,320.9%,122,20.8K,28.4K,33.79,67,1min,25.06%,3.76%,-,,2024-11-20 01:45:37,21.9K,+323.9%
240,King bach spoon,uATEvMZojhs6Hi153JYS2SHFpGf8nm3GAEtTPJhpump,564.9%,642.7%,642.7%,134,27.5K,48.8K,25,16,5min,43.1%,1.06%,-,,2024-11-20 01:45:37,27.9K,+379.6%
241,Gen Z Quant DOXXED,5FjrjcJff7xMquY5YzPvqrJdvJMm6KBB8R9ThGXpump,233.5%,320.4%,320.4%,173,33.1K,28.3K,21.76,44,7min,31.32%,0%,-,,2024-11-20 01:45:37,18.7K,+220.5%
242,Just a chill baddie,AatuvAsQnyBZSbk4cS1mYBf3qQLAr2hQrdbmhb34pump,190.1%,190.1%,190.1%,270,12.5K,19.5K,23.78,53,3min,26.1%,0%,-,,2024-11-20 01:45:37,14.2K,+211.6%
243,#1 Youngest Rugger on PumpFun,73DVBtAjjo6wj1y7Jxg4tmkL14uYFbGdACe9rcykpump,290.1%,290.1%,290.1%,234,50.1K,27K,23.71,43,3min,38.47%,0%,-,,2024-11-20 01:45:37,20.4K,+293.7%
244,Base Mascot,HNPLHHr3fBqk262dUX313o6rYNGPNhN98Cub3cbdpump,211.3%,211.3%,211.3%,137,32.5K,20.6K,41.64,70,1min,26.42%,0%,-,,2024-11-20 01:45:37,19.1K,+288.5%
245,Gen Z Brainrot Mascot,8oo3yFWbcxn5Bpjt6wY26caoF82zwMMWNtmgRy3Hpump,255.5%,255.5%,255.5%,101,28.9K,24.1K,29.16,41,1min,32.34%,0%,-,,2024-11-20 01:45:37,17.3K,+255.5%
246,hallway1800,5tfj8DPsSNZoQ2F52WdSrkmNg35BZVvzNsC7S3kKpump,138.9%,138.9%,138.9%,105,43.1K,25.9K,41.14,45,3min,26.11%,0%,-,,2024-11-20 01:45:37,25.7K,+237.1%
247,For You Page,AMrdAsNqP5HNpdxojJgBXQyTqcZARZtpKyrcjRK3pump,298%,298%,298%,103,20.7K,26.8K,29.91,52,2min,30.18%,0%,-,,2024-11-20 01:45:37,19.5K,+290%
248,quant's mom,BW9SFHwi5qCQkN9xgQ5wNVB5XcSX3n75sFc2kt8tpump,557.2%,557.2%,557.2%,166,19.5K,43.4K,42.45,143,1min,32.34%,1.59%,-,,2024-11-20 01:45:37,27.4K,+415.6%
249,522 Cline Ave Mansfield OH 44907,FvraKqsWGLwuqZTszgu7MgBG5yP7w2St9GG5AqQ9pump,327.3%,327.3%,327.3%,136,45.6K,29.6K,32.64,49,2min,41.51%,0%,-,,2024-11-20 01:45:37,19.5K,+281.4%
250,No.1 TikTok Nigga,7kmfTa98vMLvFd6MFTFtHKNwnAwqBY1CZZMsjdPZpump,324%,324%,324%,123,15.7K,28.5K,32.76,90,2min,31.92%,0%,-,,2024-11-20 01:45:37,19.7K,+293.9%
251,Ponzi AI,Bm4Lpuu2rRi48e38irmixW99rf27BJUdZDZoJ8B9pump,220%,337.2%,337.2%,106,23.8K,28.8K,32.89,69,19min,30.45%,1.15% Buy More,-,,2024-11-20 01:45:37,19.2K,+213.1%
252,quant's dad,DqGE9zW2fBhCAUa4DeqdMUu8qHAmpauiuBJQJpZQpump,193.1%,193.1%,193.1%,186,41.4K,20.3K,28.48,47,3min,28.8%,0%,-,,2024-11-20 01:45:37,14.7K,+212.1%
253,522 Cline Ave Mansfield OH 44907,FvraKqsWGLwuqZTszgu7MgBG5yP7w2St9GG5AqQ9pump,274%,851.6%,851.6%,499,95.4K,66K,64.87,135,7min,25.18%,0%,-,,2024-11-20 01:45:37,43.7K,+214.6%
254,lolpill,D79ThUXCR7v3VrY8SrYCXhFaZC9Q2FL5FohDkANXpump,214%,214%,214%,123,28.6K,20.8K,22.61,49,2min,35.17%,1.76%,-,,2024-11-20 01:45:37,14.1K,+213%
255,PIRATE GUILD 🏴‍☠️,A8hCQpwwWRdEG1sLbkcnEEzpGAXCnUyXDFpEyRy9pump,326.2%,326.2%,326.2%,106,18K,48K,51.41,77,4min,26.29%,1.82%,-,https://t.me/Pirateguildonsol,2024-11-20 01:45:37,36.8K,+326.2%
256,MOGGER.,B7bL5fHpY78sQzrwc4i7JToZ8LcoR12pMAUjws4Dpump,546.4%,546.4%,546.4%,131,40.3K,43.6K,52.91,88,54s,35.51%,3.46%,-,https://t.me/MOGGERSOLANA,2024-11-20 01:45:37,32.7K,+485.4%
257,Quant Doxxed Twitter,Bt3mmVcAAMJaj7wwHEqJHTGfnDx3ubrY44fFBe8dpump,355.8%,355.8%,355.8%,114,22.7K,30.2K,26.01,57,1min,36.27%,1.76%,-,,2024-11-20 01:45:37,21.4K,+323.3%
258,HuzzBruzzChuzzMuzzDuzzUnempluzz,2JqciHAfQAevyrLEfEtvXa2fpgAPv3o6MpFSSPm8ZHTo,989.7%,989.7%,989.7%,112,18.1K,76.3K,64.52,59,3min,51.13%,0%,-,,2024-11-20 01:45:37,63.4K,+905.3%
259,Hopecore,6t4MVGFphjoFY6HfijiNaH7x62GMZV4F4DmLkosxpump,257.2%,257.2%,257.2%,144,44.1K,24.3K,28.25,78,1min,22.39%,0%,-,,2024-11-20 01:45:37,33.9K,+497.8%
260,How It Feels,FUksSJKWuac4E6H8HQwjYEgfmP5aXigttSzsQk25pump,801.1%,801.1%,801.1%,121,31.5K,61.9K,41.06,73,1min,34.3%,0%,-,,2024-11-20 01:45:37,54.1K,+786.7%
261,smilingprofit,7DAU8rikcicZR2JcgoRqR7VW7KVc9RnYmS9PaVtMpump,94.39%,94.39%,94.39%,149,31.1K,12.7K,25.63,65,56s,22.11%,0.11%,-,,2024-11-20 01:45:37,17.7K,+270.6%
262,Quant Doxxed Twitter,DWzswVthMT9bdS5oesirCRfYXC3AefL1JqbBtGzUpump,389.7%,389.7%,389.7%,106,44.4K,58.6K,59.69,37,4min,26.31%,0%,-,,2024-11-20 01:45:37,46.2K,+386.4%
263,Quant House,AHpTVAjtCZ5D6TcwsbMmohKGK16pU2PXLUCByC2pump,93.8%,93.8%,93.8%,157,27.2K,13.5K,19.07,55,1min,21.04%,0%,-,,2024-11-20 01:45:37,16.9K,+243%
264,"205 W Cook Rd, Mansfield",8dUKhtCGvBeYEyzssV9N1iYVbyyPVEUc6tG2Ws2dpump,244.7%,244.7%,244.7%,104,32.1K,23.6K,32.47,39,58s,39.78%,0%,-,,2024-11-20 01:45:37,18.3K,+266.9%
265,Gen Z Quant,8H6QUbF7JK8Z13AtPaK9sAVGMsC45fDWKzLnxejbpump,960.5%,960.5%,960.5%,108,25.3K,71.4K,59.97,79,1min,35.84%,3.46%,-,,2024-11-20 01:45:37,59.6K,+884.3%
266,SUSPECT,Apjx3boeqPv8jdiWJjt3Tmpy1dVWpUHTVEbPdeHUpump,753.6%,753.6%,753.6%,128,30K,57.5K,58.62,81,2min,28.34%,0%,-,,2024-11-20 01:45:37,58.8K,+872.8%
267,Just a chill kid,DdPvaQsi9SextDpjp7KTJDTwVmBQoWgbXSe2eZVUpump,400.1%,400.1%,400.1%,136,18.1K,33.1K,31.82,103,1min,28.46%,1.76%,-,,2024-11-20 01:45:37,21.5K,+325%
268,Dev is Lester,C7nRNkpvfqqVJquhdp6kxGHpKFg2d46xE73aW17jpump,454.8%,454.8%,454.8%,140,46.7K,37.4K,49.22,63,1min,39.81%,3.46%,-,,2024-11-20 01:45:37,22.5K,+334%
269,DSCVR,AeAWFTwKxoJxKJSchrpQpbqnDCe9L4Ky1Dammug9pump,325.8%,325.8%,325.8%,106,11.1K,28.5K,18.33,40,4min,19.48%,3.12% Buy More,-,,2024-11-20 01:45:37,21.8K,+325.8%
270,Just an Anime Guy,7ZcDHXw8AZjs2hcKj44RaqKRyTQSqYD8ZFd59Jwppump,308.2%,424.3%,424.3%,122,13.8K,35.8K,26.55,15,10min,35.85%,0%,-,,2024-11-20 01:45:37,22.6K,+257.7%
271,Mythical Pull,4SwVmAC5VmV7nGyjEouRiyVpQiCqgnzFWJfHJVrvpump,242.7%,242.7%,242.7%,117,19K,23.1K,27.73,57,1min,31.16%,8.37% Buy More,-,,2024-11-20 01:45:37,16.4K,+243.2%
272,throat goatseus maximus,HSjVCzBpdp3MsmbHc9PoyDhh7CwJs68eS6z5177Fpump,292.5%,292.5%,292.5%,145,34.1K,26.4K,31.66,67,1min,26.85%,0%,-,,2024-11-20 01:45:37,21.9K,+324.6%
273,+1 (555,8BV7sMArTvZREP5PtYq4AsnCiNS17hLYAPNKZPNdpump,217%,217%,217%,106,17.5K,21.3K,10.27,63,2min,34.08%,0%,-,,2024-11-20 01:45:37,14.2K,+210.4%
274,Dev Has Downsyndrome,26Ex489L8c1xoDTvVRJyXqs8BwoP7ZxVUV95rjut2nR7,886.1%,886.1%,886.1%,108,16.9K,68.9K,65.47,80,2min,51.13%,0%,-,,2024-11-20 01:45:37,58.1K,+831.3%
275,ribs188,485MXx1gXyBaf79f1Q2ena5bLQYJErrmaBs62vrJpump,213.3%,213.3%,213.3%,102,9.9K,22.1K,25.33,71,2min,37.22%,8.25%,-,,2024-11-20 01:45:37,15.2K,+215%
276,Quant big bro,BCEzgH3azwhhjzmLCTvZhp9xqN2Eu6p86oXmeXXYpump,224%,224%,224%,132,19.8K,22.5K,23.83,83,2min,22.03%,0%,-,,2024-11-20 01:45:37,15.4K,+222.4%
277,KEVIN G,ftGk9Ykt4tXRGRkpRgAbULSUzrj4idzd3PcBCNopump,1107.5%,1107.5%,1107.5%,112,21.3K,79.9K,72.19,117,3min,29.14%,1.7%,-,,2024-11-20 01:45:37,68.9K,+1040.6%
278,COPE,35fff37wTNj37Zr3qE89cvKs5VxeTw5vo4Zudo9cpump,264.4%,264.4%,264.4%,137,48.7K,43.5K,29.21,59,4min,27.7%,0%,-,,2024-11-20 01:45:37,26.8K,+224.7%
279,Rug Guy,JCKW4HAQ1EN4ZdExBPadHGFNybNZK9iUtoFYJEF4pump,223.5%,223.5%,223.5%,100,10.9K,22.5K,18.73,75,2min,28.56%,0%,-,,2024-11-20 01:45:37,15.5K,+223.5%
280,ISHOWMEAT,H9YSEqX8pMUfLufVpiLQSrt4BoTx1oe95kEpJvArpump,203.8%,203.8%,203.8%,125,32.3K,20.4K,32.78,62,1min,29.06%,0%,-,,2024-11-20 01:45:37,21.3K,+316.9%
281,Dubai Chocolate Bar,2oxNP2JXd5EQ9qdx4qdnYfSmvaEthr3jsxQ9C3NHpump,185.4%,185.4%,185.4%,114,19K,18.9K,24.52,58,1min,31.92%,1.76%,-,,2024-11-20 01:45:37,13.7K,+207.7%
282,QUANT AI,3L1XEvUdUEiFH9JskYhD3nqZSi3mwqvTdEopxgXSNEum,181.1%,181.1%,181.1%,128,41.5K,19.3K,22.1,55,56s,24.66%,0.37%,-,,2024-11-20 01:45:37,13.8K,+201.2%
283,Smart Doges,3ZUgGbLmLYp9q3A6wTvtHtMSgjb4zVqK6ER33K1epump,217.1%,217.1%,217.1%,112,8.2K,22K,25.16,86,2min,31.54%,0%,-,,2024-11-20 01:45:37,15.1K,+217.1%
284,Quant's Big Bro,CffHbjkybAceEJW48tAmVvjLVtQtnoponFWeTZi8pump,1043.6%,1043.6%,1043.6%,181,55.3K,76.9K,26.43,133,1min,31.36%,0%,-,,2024-11-20 01:45:37,59.1K,+878.9%
285,Griddy,CN1TwR1RzwUhjmuNu6THpftCCCu3aEw7cFdJzh1pvsw7,208.8%,208.8%,208.8%,112,41.5K,21K,43.35,12,51s,2.58%,0%,-,https://t.me/GRDYCTO,2024-11-20 01:45:37,14.2K,+208.8%
286,QUANT AI,8zZovQb89xoBXkKERiMVrqxviHsYUNETd2zhwaMEPxCp,877.5%,877.5%,877.5%,111,18.5K,68.4K,64.32,70,2min,51.13%,0%,-,,2024-11-20 01:45:37,57.4K,+820.9%
287,sneaky link,G9X198352efMZgEFP3DKG7GGY1Mwsfdsn6kSfZzCpump,92.97%,222.7%,222.7%,189,22.3K,21.7K,22.33,40,5min,26.36%,0%,-,,2024-11-20 01:45:37,14.1K,+210.2%
288,feeng,Er5HXfGkbfgpgFpScmGPGTunrkkaoYPcw7Uww7yEpump,245.6%,245.6%,245.6%,146,16.9K,23.3K,25.64,81,3min,23.75%,3.46%,-,,2024-11-20 01:45:37,14.2K,+210.5%
289,Chinese Tik Tok,FboQyiJaf4QgqRixCjzBfJrChz9155YiCTXg74jzpump,534.3%,534.3%,534.3%,154,32.4K,42.7K,56.6,78,54s,27.19%,3.46%,-,,2024-11-20 01:45:37,53.1K,+789%
290,Dubai Chocolate Bar,2oxNP2JXd5EQ9qdx4qdnYfSmvaEthr3jsxQ9C3NHpump,141.6%,594.9%,594.9%,360,84.9K,46K,63.5,131,6min,34.65%,1.76%,-,,2024-11-20 01:45:37,44.5K,+218.5%
291,THIS GUY HAS ZERO CHILL,H3VNSTY9R1ApXqdjQjNU5ab9xbxF95okpWgPR7vVpump,202.2%,301.8%,301.8%,114,17.7K,26.9K,28.26,34,17min,33.54%,3.13%,-,,2024-11-20 01:45:37,18K,+202.2%
292,sneaky link,G9X198352efMZgEFP3DKG7GGY1Mwsfdsn6kSfZzCpump,334.5%,1308.2%,1308.2%,508,36.7K,94.6K,79.64,186,10min,26.51%,0%,-,,2024-11-20 01:45:37,73K,+336.3%
293,kid dev,AmN2QuCssaPzMVTCvQu4Kq2YzsQEquo9ZxrPBBempump,278.7%,278.7%,278.7%,160,57.9K,26K,27.17,48,1min,42.8%,0%,-,,2024-11-20 01:45:37,14.5K,+211.3%
294,Gail Lewis,7wNxwiyJrbxJ4aQznrEP3grj7zWsYvQ5KrCkefUupump,215.1%,215.1%,215.1%,115,17.9K,21.3K,24.87,78,2min,28.3%,0%,-,,2024-11-20 01:45:37,14.5K,+215.1%
295,kid dev,xk4fuZpjUnM3sbW5Pn1YmfhfXhwFbYMWVDxfbmHpump,464.9%,464.9%,464.9%,110,39.2K,60.1K,49.11,67,1min,22%,0%,-,,2024-11-20 01:45:37,37.9K,+356.8%
296,Gen Z Mascot,EXnVSDG9TcdzB5Lq7GcNcadNyVC4nbnyjsb92CAapump,372.1%,372.1%,372.1%,144,44.4K,31.8K,18.91,49,55s,40.17%,0%,-,,2024-11-20 01:45:37,21.3K,+316.1%
297,GEEKED UP,FmBETSYnxY7Suh3CikkYAW8KF4r2czexX5CVVATppump,208.9%,208.9%,208.9%,117,15.5K,21.3K,23.43,65,3min,27.09%,0%,-,https://t.me/+WLMbWEB3qz1hNzFhhttps://www.urbandictionary.com/define.php?term=Geeked,2024-11-20 01:45:37,14K,+202.6%
298,Quants Instagram,EBoJ5xrrBxM8yXLa9Hvv8AC8ikYNDnBjNF1KEAtLpump,282.4%,282.4%,282.4%,126,38.5K,26.7K,34.31,76,56s,31.3%,0%,-,,2024-11-20 01:45:37,31K,+443%
299,Gen Z Mascot,5AyBJHm11u17mxptRWunnb5F2sKQUS48sjpcQd8ZeoFR,1059.6%,1059.6%,1059.6%,104,18.6K,81.3K,71.26,68,3min,51.13%,0%,-,,2024-11-20 01:45:37,74.3K,+1059.6%
300,DOG BACKWARDS,8nkZXg8DGe1QNGhYBVYAEPfhyAFeimy8hPVvNH2keuna,509.1%,509.1%,509.1%,119,11.4K,41.3K,42.72,110,1min,10.04%,0.27%,-,https://t.me/DOGBACKWARDSCOMMUNITY,2024-11-20 01:45:37,34.4K,+508.2%
301,TheyDontRugYouLikeIRugYou,C5Lh5ToJCxWH7orX4uRSYKdEt1J3RjqSonJomsZtpump,130.4%,130.4%,130.4%,132,50K,15.8K,25.7,36,1min,29.9%,5.11%,-,,2024-11-20 01:45:37,20.9K,+305.4%
302,Pink Tote Mom,3yPUZBj5VDSBTp9gS61Df8Fjq3RwYa1HaQ3AqczTpump,896%,896%,896%,108,32.3K,71.4K,44.87,88,37s,34.87%,0%,-,,2024-11-20 01:45:37,58K,+809.8%
303,CHILLPUP,BiHSdvLQMJjN9gf2MtPymzC2fCuwxxk1VkT3dWpNpump,258.6%,258.6%,258.6%,118,20.7K,24.5K,24.55,69,1min,35.68%,0%,-,,2024-11-20 01:45:37,14.9K,+218%
304,Quant,95bEB3kQL1XbmhkuAYZopD4rYdEiBXq4yQvE3TnVKYNg,428.3%,428.3%,428.3%,141,35.8K,36.7K,28.72,52,1min,39.2%,1.8%,-,,2024-11-20 01:45:37,17.4K,+249.9%
305,Ice Cream So Good,41qp8uCN2xTkTWmxtQsvdddKRqZuPhBWodnQo7cbpump,321.5%,321.5%,321.5%,101,16K,28.4K,32.54,72,1min,31.2%,3.46%,-,,2024-11-20 01:45:37,21.6K,+321.5%
306,Quant AI Powered,GD34PtHKCZDZ5zbzJsCmPHNJXJ3m7RRWFvkrvvCEpump,237.3%,237.3%,237.3%,118,41.4K,40.3K,34.93,49,4min,28.32%,0%,-,,2024-11-20 01:45:37,27.4K,+228.8%
307,retail,GeikBtmivBEB2BUNsPDyN13ZhnSLLKMsPZ23HRbSpump,717.4%,717.4%,717.4%,119,22.3K,55K,49.39,86,1min,40.39%,3.46%,-,https://t.me/retailmemesol,2024-11-20 01:45:37,41.4K,+615.5%
308,Baby monkey,6FG8u23xQhBsHAS3usqoga8ZPR96breLQNa2oqF7pump,373.5%,373.5%,373.5%,123,8.9K,32.9K,32.16,71,4min,34.8%,6.89% Buy More,-,,2024-11-20 01:45:37,25.3K,+364.5%
309,malone,61uNGe2qk61GGD6iVmzRCSG2whfpTyQUZSP4kNSWpump,389.2%,389.2%,389.2%,149,43K,32.9K,47.48,90,1min,29.5%,3.46%,-,,2024-11-20 01:45:37,26.6K,+394.9%
310,Glazing,7pBKGV6At2DEYAmdppUD8G99DB2JyQ79GY5ut97Dpump,212.5%,212.5%,212.5%,136,41.4K,21.7K,24.35,44,1min,30.58%,0%,-,,2024-11-20 01:45:37,21.4K,+308.3%
311,Brain Rot,EHgCM4QTGiwvAAKwE8ieWWxwfgdjqQ55E2kcj5BTpump,298.7%,387.4%,387.4%,119,16.6K,32K,39.41,65,8min,30.85%,0%,-,,2024-11-20 01:45:37,24K,+299.2%
312,Pinkbert the cutest tiktok cat,7AhphNSi9avpS1fjR3nCCG8A4cYJih4iFtLpydukpump,325.7%,325.7%,325.7%,123,26.4K,28.7K,40.47,70,2min,42.33%,3.46%,-,,2024-11-20 01:45:37,29.2K,+433.9%
313,Talking Tiktok Dog,HRsvgAZmYTpwgZn52M8B9oBxFPmb6EqfXgfQQW99pump,203.6%,203.6%,203.6%,137,16.4K,20.3K,18.58,49,4min,25.55%,0%,-,,2024-11-20 01:45:37,13.5K,+201.9%
314,Quant SZN,EVCcXBModgMgPfgRPuMiS2bxXyJSebJKRcPQCRy8pasw,859%,859%,859%,104,16.6K,67.1K,60.06,58,3min,51.13%,0%,-,,2024-11-20 01:45:37,56.9K,+813.6%
315,GEEKED UP,FmBETSYnxY7Suh3CikkYAW8KF4r2czexX5CVVATppump,256.5%,980.2%,980.2%,256,25.4K,74.6K,63.79,152,13min,30.35%,0%,-,https://t.me/+WLMbWEB3qz1hNzFhhttps://www.urbandictionary.com/define.php?term=Geeked,2024-11-20 01:45:37,53.2K,+256.3%
316,BORK,3QA7TXBzFKyBGr4pPKxbJyCbVnnBrasMrrtxfbioJeqc,528.3%,528.3%,528.3%,118,11.2K,42.8K,45.26,119,1min,10%,0.22%,-,https://t.me/solanabork,2024-11-20 01:45:37,36K,+528.3%
317,The Ruggler,FTPGQsw6Le4YZc5SdfjdKFAQAG7uif2ffdMsi95sELXk,787.7%,787.7%,787.7%,111,14.9K,60.4K,53.09,41,2min,44.73%,0%,-,,2024-11-20 01:45:37,51.7K,+759.5%
318,Gen Z Quant Accelaration,ByNJQJeGWJjdk5U1Beem8GiaxFodPfJTz1wa84VEpump,260.2%,260.2%,260.2%,213,42K,24.7K,19.09,74,4min,23.95%,0%,-,,2024-11-20 01:45:37,16.5K,+240.6%
319,Quant Ai,3E3rqc7xQFoLCSANVkh2qcNW5GnbYdEgNxjfXw7X5p2D,368.4%,368.4%,368.4%,118,31.6K,32.6K,8.56,71,39s,37.61%,0%,-,,2024-11-20 01:45:37,21.6K,+310.9%
320,Bro,2HJxjpbHM4CReXXMXdeBB7fjydhvP8MzQ912wJtEpump,449.5%,449.5%,449.5%,126,28.6K,38.3K,21.07,70,59s,38.87%,6.71%,-,,2024-11-20 01:45:37,21.5K,+309.1%
321,NOOO,9KGdEFLxUAWXNfuKikx22Q5hZ3wVDvMYHWrqCGpZpump,788.3%,788.3%,788.3%,116,53.3K,62.5K,50.74,71,51s,36.55%,7.64%,-,,2024-11-20 01:45:37,80K,+1137.2%
322,First Tiktok Cult Leader,H7ECJQ525t2KUvwYoz2c2y9b2XUKzz5poo4u239upump,341.2%,341.2%,341.2%,154,57.6K,31.1K,37.63,82,1min,32.61%,0%,-,,2024-11-20 01:45:37,39.9K,+565.2%
323,Quant Ai,5W3QurrSaLgDgW6n7u9FE2JgFw5La6nC2u6chVLGRL1,794.7%,794.7%,794.7%,106,15K,60.9K,56.28,49,2min,44.73%,0%,-,,2024-11-20 01:45:37,53.4K,+784.9%
324,First Tiktok Cult,AfszxgzPUCsLesEW5QdLiKh7xo82nhG8J4VMhd8qpump,410.4%,410.4%,410.4%,122,38.1K,36K,29.55,65,1min,38.96%,0%,-,,2024-11-20 01:45:37,23.9K,+338.5%
325,LEWIS,5u1oUxSMH4NdxiRnD761MjSJ9fHEbuouFUTaLqHMpump,262%,262%,262%,101,44K,43.3K,31.38,44,4min,30.66%,0%,-,,2024-11-20 01:45:37,31.5K,+263.3%
326,DidYouPrayToday,2vgfWVnEGiYc9KUygZx6YG2FsMNeVmS6EMSmwJtqpump,191.9%,191.9%,191.9%,158,33.5K,19.7K,8.71,64,2min,32.42%,0%,-,,2024-11-20 01:45:37,14.1K,+208.4%
327,CTO + CEO,GQkBXt8KoCMtjmkY7KNK9afu14BXuozYRgu2FLVkpump,572.7%,572.7%,572.7%,144,67.3K,50K,19.54,69,46s,39.58%,0%,-,,2024-11-20 01:45:37,71.9K,+967.9%
328,2018 LeBron,CLNsZ3uMV8iMzb2YeQ4HP92NLk6vaBdm95bHGDMwpump,249%,249%,249%,107,14.6K,22.9K,24.69,68,2min,27.93%,0.36%,-,,2024-11-20 01:45:37,18.1K,+275.2%
329,just a shy lamb,DfV7ebR5KKJdUNdyVBztF4ZxABfrVXWvkeVtf22apump,318.9%,318.9%,318.9%,126,27.5K,28.3K,21.49,65,1min,41.31%,0%,-,,2024-11-20 01:45:37,20K,+294.9%
330,FUCK ME BRO,FvoXWVKSVyDmKW6BwsPDF4TRdxRywJ1eVuEdJARHfXJf,689.7%,689.7%,689.7%,104,13.2K,54K,54.33,44,2min,44.73%,0%,-,,2024-11-20 01:45:37,46.3K,+678.1%
331,just a shy lamb,9FQd5wWwS5n8jdw98CeETbW5wLbJa4zcGAWTafSB6qac,817.4%,817.4%,817.4%,106,15.1K,62.7K,55.68,47,2min,44.73%,0%,-,,2024-11-20 01:45:37,53.2K,+777.7%
332,just a shy lamb,49FJBmXFZr5cyT21nobHHyUgFhEZnu6sXLSLNUERpump,352%,352%,352%,112,38.1K,48.9K,42.3,63,2min,22.16%,0%,-,,2024-11-20 01:45:37,29K,+268.2%
