row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
703,Bio Acceleration,2PrZPLoZhyW3Bozp93g5L3ZtuYEuPvoqtjRwHRbLpump,257.7%,257.7%,257.7%,156,57.9K,22.5K,16.44,53,1min,30.72%,0%,-,,2024-11-16 05:45:15,13.5K,+215.5%
704,Amazon’s new autonomous robot,3vuv1dzXepWm1u9aifDivguedrZB8RTZ3UBBLwDcpump,337.9%,337.9%,337.9%,105,24.2K,28.1K,26.2,31,4min,34.24%,0%,-,,2024-11-16 05:45:15,19.1K,+297.8%
705,Biotech Revolution,2D6q9ijYFaBK85x3nr5MSY6LZLqvwM3vPYe7mhNqpump,568.2%,568.2%,568.2%,106,36.7K,61.7K,63.71,64,2min,22.7%,0%,-,,2024-11-16 05:45:15,52.2K,+565.7%
706,CORRU-Ψ,8GewyGFCy2uWEvSWizZVCsn2ZnefBzF7u8bgsDJBRDKN,561.7%,561.7%,561.7%,107,12K,40.9K,43.2,48,2min,38.44%,0%,-,,2024-11-16 05:45:15,34.6K,+558.9%
707,Turbo,HKpS1BcK7ErLoqfdEVGWZkcdikq665eDcSwtrCb2pump,178.7%,178.7%,178.7%,167,46.8K,17K,32.26,65,1min,31.9%,1.41%,-,,2024-11-16 05:45:15,29K,+474.4%
708,AInsemination,Dq4U3HCMMwEweytA36d8HKHXze4qo5ZUkoHH7JDdpump,347.6%,347.6%,347.6%,139,44.2K,27.2K,61.62,57,1min,44.66%,0.89%,-,,2024-11-16 05:45:15,22.2K,+365.2%
709,Bio Acceleration,DXWadMv9mWRijbaikttvCqWWgPk4BDW7Pc1cPCPcMyKB,586.1%,586.1%,586.1%,107,11.7K,42.4K,41.53,39,2min,37.55%,0%,-,,2024-11-16 05:45:15,36.2K,+586%
710,CURE/ACC,Ezz7d8nZDZfjNvJB7M3GzKwubHwXysj2Lp8Fmfzfgj2w,593.5%,593.5%,593.5%,129,11K,42.8K,46.56,47,2min,37.55%,0%,-,,2024-11-16 05:45:15,33.1K,+535.7%
711,GAME OF MEMES,Edt5W6aUvRP9nmh4mgheHpDM9GsC2nEpS8mdnVs3pump,758.5%,758.5%,758.5%,102,13.8K,54.9K,59.51,61,3min,45.65%,0%,-,https://t.me/gomeonsol,2024-11-16 05:45:15,48.3K,+754.9%
712,BIO,BHe3dspcBpJgqUygYtdj2t7ue5XzmEfaBMqhgiZWPAHd,573.1%,573.1%,573.1%,118,20.7K,51.4K,41.54,106,1min,14.1%,0%,-,,2024-11-16 05:45:15,41.4K,+542.3%
713,AIExpert,9i4DajW6eaf7yG6HXKeSng8FugsNjfACJpRV7FaFpump,371.6%,371.6%,371.6%,127,25.8K,30.3K,15.43,63,1min,32.21%,0%,-,,2024-11-16 05:45:15,22.3K,+346.8%
714,Digi cat,qZ7m2jqkR5CyzqUr7dw6cPRh9aSkHxn6NpmyLtApump,212.1%,212.1%,212.1%,122,34.5K,19.5K,25.53,66,1min,30%,0%,-,https://t.me/sol_digicat,2024-11-16 05:45:15,35.8K,+574.9%
715,bioDAOs,CuM4XzFC5hjEx26EF3iW1Cab8AwYue2zoQEsGNvZpump,1009.9%,1009.9%,1009.9%,141,47.9K,69.1K,42.21,101,1min,37.88%,0%,-,,2024-11-16 05:45:15,64.5K,+1036.2%
716,New Token Created By Neuralink,9djELDfRqXnt58NKDgi3iDLxTYPB1nWZXaRVPYgkqCjK,477.6%,477.6%,477.6%,113,10.4K,35.7K,39.23,52,1min,37.55%,0%,-,,2024-11-16 05:45:15,28.1K,+454.1%
717,Religion Of Science,BrAAwamx2fg4fwf1gQJnPhNDWP7iYcfzjs4LLwhbpump,386.1%,386.1%,386.1%,106,21.1K,30.4K,19.68,69,1min,38.51%,0%,-,,2024-11-16 05:45:15,19.8K,+316.2%
718,bioDAOs,G3ijr7Rfq3kNWVnmRzzCUY1F7Ais7nc5jagPb6WvQkBV,597.1%,597.1%,597.1%,119,11.7K,43.1K,46.29,43,2min,37.55%,0%,-,,2024-11-16 05:45:15,33.1K,+536.2%
719,BabyCate,8s4dw76kmqVhfs3YQoVF5MpFCiqVd6KJUYXRFPQTpump,480.7%,480.7%,480.7%,103,9.5K,36.2K,43.46,144,2min,26.1%,2.73%,-,https://t.me/babycatebsc,2024-11-16 05:45:15,29.9K,+479.7%
720,FIRST DNA-trained AI,AA5YRyS7m5kdp4wU4cAq4Ze7zfVv7jEJibybKjuXpump,516.2%,516.2%,516.2%,152,30.5K,39.6K,30.04,79,56s,37.98%,0%,-,,2024-11-16 05:45:15,25.8K,+402.1%
721,zerebros cat,8EGBJhK56onN2VzsWt36b8H9ux4xfvpUV8c3MCADpump,949.7%,949.7%,949.7%,146,53.4K,65.3K,44.8,90,1min,43.12%,0%,-,,2024-11-16 05:45:15,53.3K,+857.8%
722,Bet this hole grows,Bexce5f3pBEzv2Jw22X2uxZj2kggQ2bqHHCDK9G4NEeB,435.8%,435.8%,435.8%,106,9.5K,33.1K,36.58,54,1min,37.55%,0%,-,https://t.me/bethisholegrows,2024-11-16 05:45:15,26.5K,+428%
723,Bet this hole grows,ksSLUajFApV6FF8jqQNhKBJkEMwkYSJhFpGCV7vcyN7,605%,605%,605%,114,11.6K,43.6K,43.56,46,2min,37.55%,0%,-,https://t.me/bethisholegrows,2024-11-16 05:45:15,33.4K,+539.4%
724,accelerate anon,6EC6X4vm5Yp7onpMUsftppFPZcqQDWmEQdFaUSd1pump,248.8%,248.8%,248.8%,117,22.8K,22.4K,19.15,56,2min,30.94%,0%,-,,2024-11-16 05:45:15,17.1K,+266.1%
725,WIZA,3AcoCKMrJjmb1TrLNuyr4ZFvv58MZejAkV7QzmP2pump,710.1%,710.1%,710.1%,101,13.2K,51.8K,57.84,59,4min,45.65%,0%,-,https://t.me/ThatWiza,2024-11-16 05:45:15,45.3K,+707.6%
726,Nameless,6QcEBe3XJRViUCoSiQ3SziXWv1dfybcwdrqAdHuopump,323.8%,323.8%,323.8%,115,16.6K,26.4K,33.21,64,1min,35.7%,3.46%,-,,2024-11-16 05:45:15,20.2K,+324.2%
727,LastOneToBuyIsARottenEgg,AMpoUDpSQhhXxQzwnozaAwxeHFZa3xYmDeHk2imNpump,234.6%,234.6%,234.6%,108,35.1K,20.9K,35.61,47,1min,40.71%,0%,-,,2024-11-16 05:45:15,20.6K,+330.6%
728,☣️,Gh459dpnnerhJKS6hauiWo5WfoyRXj8Q15m1ENeupump,680.4%,680.4%,680.4%,126,36.3K,51.5K,62.9,72,1min,47.75%,9.07%,-,https://t.me/biohazardtoken,2024-11-16 05:45:15,28.8K,+436.6%
729,NEW ZEREBRO PET,2NU7KhrpknPQtUKWcA3qXvrHPaZLiGUky3c3JYaDpump,246%,246%,246%,144,33K,21.8K,31.36,80,1min,25.64%,0%,-,,2024-11-16 05:45:15,15.4K,+244.9%
730,☣️,3yvqAj8NZSnNUXn5Qi3mEiX2EceWveCMK6SP9ctWdNDh,482.8%,482.8%,482.8%,106,10.7K,36.1K,42.61,52,1min,37.55%,0%,-,https://t.me/biohazardtoken,2024-11-16 05:45:15,29.1K,+470.3%
731,Ringo the Bandit,DAytE9bwLwWgVcWAVpYbzorZRpKhhr87RGVTEeKKpump,494.5%,494.5%,494.5%,120,34.7K,39.5K,28.55,58,42s,50.92%,0%,-,,2024-11-16 05:45:15,38.8K,+584.8%
732,dogvifhat,7qjFY144sQ67n5q2LMYKeVYWxcJdvLf9hu4W7ubBpump,241.1%,241.1%,241.1%,112,23.6K,21.6K,25.5,65,3min,32.66%,0%,-,,2024-11-16 05:45:15,12.8K,+203%
733,45/47?,9kvtnU2cGHBk8dprsUFkEhmL8rmGvDw5wDEEq5hHpump,363.6%,363.6%,363.6%,161,58.8K,31.7K,61.55,76,47s,40.47%,0%,-,,2024-11-16 05:45:15,39.1K,+572.8%
734,45/47,A3SPUygYF9F84ADm6fGMCn9HME4RbaAP1Tp2rt3Tpump,1006.4%,1006.4%,1006.4%,137,50.4K,73.4K,35.25,68,1min,51.31%,2.74% Sell Part,-,,2024-11-16 05:45:15,44.7K,+673.4%
735,new DJT pronounce,7QTmXu4g9hdPqqfJbeWJCKTopQ5J3r6s35KjcmVkZyPi,190%,190%,190%,187,86.1K,18.7K,43.14,57,1min,24.2%,0%,-,,2024-11-16 05:45:15,17.3K,+269.3%
736,TRUMP PRONOUNS,713frjKCZhAZ5L32GymsokLHS3BJef9X6Q9KRABHyR6s,667.3%,667.3%,667.3%,108,49.9K,50.9K,50.19,54,49s,54.75%,0.41% Buy More,-,,2024-11-16 05:45:15,42.7K,+643.6%
737,numinal,4TZSg14qbHe5KefWA1wh2FuqhjVoVvqpVx1jGKvxTZkb,643.8%,643.8%,643.8%,117,12K,46.1K,48.44,50,2min,38.44%,0%,-,https://t.me/numinalol,2024-11-16 05:45:15,37.8K,+610.6%
738,Tucker,2i4yVrkAH66ZekohRra989GoAaDWujVNUaiQFzDZpump,398.9%,398.9%,398.9%,113,25K,30.6K,33.92,74,53s,32.66%,1.76%,-,,2024-11-16 05:45:15,30.5K,+498.1%
739,Pochita being Pochita,4x7bZL7qKw8xCA3EMtMHpDZ1neVqdMf21HM9BwQTpump,104.5%,104.5%,104.5%,142,30.4K,12.8K,34.97,50,58s,25.94%,0%,-,,2024-11-16 05:45:15,17.9K,+284.5%
740,zepyachts,6B2H54M1GxBKwrq14sVQsErYRX5GsQhcsTzzNAEJUebq,841.3%,841.3%,841.3%,161,51.1K,64.4K,37.72,114,1min,26.05%,0%,-,,2024-11-16 05:45:15,47.1K,+689.3%
741,Dogecast,3gwwATCAb1en8EgNXsyzrvHSm8fuuWdme4wcLe6spump,518.7%,518.7%,518.7%,186,9.9K,38.5K,42.38,160,3min,13.63%,0.05%,-,https://t.me/DogeCastETH,2024-11-16 05:45:15,29.4K,+471.3%
742,Tucker,5TsTA3nJpUkdMFhkaY1w2dUTMr7WBdArWqhm3eyxFhAp,660.9%,660.9%,660.9%,105,12K,47K,51.42,48,2min,37.55%,0%,-,,2024-11-16 05:45:15,39.8K,+643.6%
743,NEW CAT VIRUS DISCOVERED,44UyPKBxGeaQbYHYWTmXSUtw9CgPmmGotGvmMGNf9V7y,478.2%,478.2%,478.2%,108,9.5K,35.8K,38.24,47,2min,37.55%,0%,-,,2024-11-16 05:45:15,28.8K,+465.6%
744,NEW CAT VIRUS DISCOVERED,4hkqZNPmemxgFfzB1dKJPPdWU4YYJtaaQ1z7EVz7SYbs,594.1%,594.1%,594.1%,101,11K,43.1K,46.52,50,2min,38.44%,0%,-,,2024-11-16 05:45:15,36.9K,+594.1%
745,Desci Summer,CxBdBDLCLFHyEuY3sZFzVQxm2pba2A6A5bxFTxkBpump,706.7%,706.7%,706.7%,129,36K,50.3K,50.3,6,4min,45.92%,0%,-,,2024-11-16 05:45:15,36.6K,+586%
746,Thomas the Train,41qfhLuy3BcGbDsyN14PAgSBuNh8wEMVisFoWMStpump,347.5%,347.5%,347.5%,141,36.7K,27.9K,23.82,62,2min,30.44%,0%,-,,2024-11-16 05:45:15,17.5K,+280.8%
747,Frutiger Aero,Gk1aM5wHEGeZAe7M7YvsLZpGMorVL73ihCbo85BUpump,240.9%,240.9%,240.9%,148,20.7K,21.4K,20.54,73,2min,27.49%,4.19%,-,https://t.me/frutigeraerosol,2024-11-16 05:45:15,20K,+318.8%
748,Zerebro's Pet Bear,GnWKgVv4mHChgWBAK4MfETh7nc2xwxX92SBGdyz4fkQR,33.69%,33.69%,33.69%,130,46K,8.3K,36.9,56,2min,10.93%,0%,-,,2024-11-16 05:45:15,32.7K,+528.9%
749,Zerebro's Pet Bear,aq7Se14nVsGXgeGXR49faH6hZE5cNV9ZiZB6hePpump,213.3%,213.3%,213.3%,201,27.4K,19.8K,18.36,49,3min,26.05%,0%,-,,2024-11-16 05:45:15,13.5K,+213.3%
750,Book Of Dogs,HsJxypjHQZWkH6B1xqKCoDu1LN5gumo7eaGQDcQGpump,690.5%,690.5%,690.5%,101,14.4K,50.4K,54.85,61,2min,45.65%,0%,-,https://t.me/Book_of_Dogs_Portal,2024-11-16 05:45:15,44.1K,+690.5%
751,Official Zerebro Religion,7gGsnL9WZZeKoZQrVvficwZTVLe3yayKdURYetnopump,756.2%,756.2%,756.2%,119,52.5K,53.9K,25.97,63,48s,38.87%,0%,-,,2024-11-16 05:45:15,37.1K,+588.9%
752,Pope Dog,5ywKxj3Nw45CNzwbqYbWM7geKpaN4xtbbcLPi9kphCcu,546.7%,546.7%,546.7%,116,10.9K,39.9K,43.02,48,2min,37.55%,0%,-,,2024-11-16 05:45:15,32.3K,+523.2%
753,XRP Mascot,QoopWJKqZS8ECDynN7YzQD1wm7sTY6jEWtX5nXkpump,487.6%,487.6%,487.6%,170,10.6K,36.6K,43.05,143,1min,36.46%,3.46%,-,https://t.me/XrpMascotSol,2024-11-16 05:45:15,29.9K,+480.3%
754,Nyan real cat,Gb4iKwPL6EL9HkujKktbebk2DWx7A8M83QoqnYJfpump,223.5%,223.5%,223.5%,125,43.4K,20.4K,32.59,52,1min,34.99%,0%,-,,2024-11-16 05:45:15,18.7K,+296.7%
755,Happy Dog,9sEWuEmj9BVNvN47HiMDzsSQT68THdjSe2wwemJkpump,190.2%,190.2%,190.2%,106,27.5K,18.9K,16.43,48,1min,29.46%,0%,-,,2024-11-16 05:45:15,15.7K,+241%
756,Most powerful AI,ZiTjZ8FrWaTYY9p6ANmVeX5PZUpKwwe26joHpqbpump,526.4%,526.4%,526.4%,222,57.8K,40.3K,30.7,106,55s,28.04%,0%,-,,2024-11-16 05:45:15,25.9K,+402.6%
757,IMP - Entity of Memes,288ACYYgREALrqPYdnrENfbYiR1D32rB6oFk2AGfpump,206.3%,206.3%,206.3%,124,16.2K,20.4K,24.62,85,2min,27.77%,10%,-,https://t.me/+I-CO-WrZ3u8yMDdl,2024-11-16 05:45:15,13.4K,+201.2%
758,Scamcoin,GWho6DDhj8PE7RdXYR5iBpE2SQo6Z3gNTK9Bwqx6pump,391.2%,391.2%,391.2%,148,60.2K,31.6K,26.08,58,57s,39.79%,0%,-,,2024-11-16 05:45:15,29.1K,+451.2%
759,Scamcoin,7o7Xr2UeZV1vYKW8NFrMFpVRxSHZtnqY1gJ7u1qJpump,180.3%,180.3%,180.3%,106,32.1K,18.1K,24.21,41,1min,35.72%,0%,-,,2024-11-16 05:45:15,15.1K,+235%
760,RICH DOGE,8Q9mqGGdSafuWgM3Rkfjs1tGWoXEUs2v5LThWAUEpump,511.6%,511.6%,511.6%,107,10.2K,38.2K,43.7,174,1min,14.01%,0.01%,-,https://t.me/richdogesolana,2024-11-16 05:45:15,31.9K,+511.1%
761,Pisco,Am4a9fUE6PENHxcoa3YYa5KEVYHAKWcibtTm5Kbbpump,488.3%,488.3%,488.3%,139,32.6K,36.9K,34.9,57,4min,30.77%,0%,-,,2024-11-16 05:45:15,22.3K,+354.9%
762,Clicky Cat,7FGmo5sviK1r6MGGzRxnMkRDrpHvQQuUSsgEBNhepump,777.2%,777.2%,777.2%,111,14.4K,56.3K,59.57,61,3min,45.65%,0%,-,https://t.me/ClickyCatSolana,2024-11-16 05:45:15,49.7K,+774.5%
763,BITWIZARD,CzmiMeHgmLV2rwNmE3LcsAagFzB4SCkp8UqdiLHe648b,274.9%,274.9%,274.9%,176,80.7K,24.9K,37.81,75,50s,29.26%,0%,-,,2024-11-16 05:45:15,43.6K,+655.6%
764,New Lego Mascot,HCpb9aDwaT8FQc5twU9W2SXLQPCZhCCfDS6qYb4Vpump,313.5%,313.5%,313.5%,175,64.4K,26.6K,16.69,66,1min,42.08%,0%,-,,2024-11-16 05:45:15,59.1K,+917.6%
765,BITWIZARD,8AMerLRqNSvvaB3e7ygHnTCbgjpD7vZ8ohrfAmRRsvms,1228.8%,1228.8%,1228.8%,122,48.7K,87.8K,43.87,69,1min,38.85%,9.16%,-,,2024-11-16 05:45:15,72.8K,+1102.8%
766,BITWIZARD,3naspwGXJcCpLnU12cc6Rpd4u5dHqbNwqDwjy6oapump,951.9%,951.9%,951.9%,109,20.9K,73K,70.61,51,1min,51.22%,14%,-,,2024-11-16 05:45:15,66.4K,+955.5%
767,DeSci Official Mascot,DRjR5pjVjaXtweV9Azqof3wvvkAPBgqE8pqb8tPCpump,1145.1%,1145.1%,1145.1%,208,44.2K,80.2K,34.1,120,2min,39.45%,0%,-,,2024-11-16 05:45:15,28.2K,+438.2%
768,Zygo The Frog,HSuqtsxjMWQL2EXKAc9NYfq5g7SGAmcuK2rPg23pump,501.5%,501.5%,501.5%,100,9.9K,37.6K,44.53,140,2min,26.12%,3.24%,-,https://t.me/+-P2Ug2fYfQ43MjNh,2024-11-16 05:45:15,31.3K,+501.5%
769,DeSci Official Mascot,GimWAcEdLxQFoxW4yKsG4ZE4CNgjsGnKD4BR6PrCwZjz,629%,629%,629%,104,11.6K,45.2K,50.31,42,2min,37.55%,0%,-,,2024-11-16 05:45:15,37.1K,+598.2%
770,Zerebros Girl,CYXBpdgyuc93Tfo45w3vwANzx6bfKwDGLWh7m8Wgpump,227.8%,227.8%,227.8%,115,18.2K,20.7K,30.76,66,2min,22.08%,0%,-,,2024-11-16 05:45:15,14.1K,+223.7%
771,Inflatable Buttplug,5i6piokrXbNKxgzY17WAgoJhoEGYVULGQ2zgekyXpump,363.3%,571.5%,571.5%,102,16.9K,45.4K,51.53,71,6min,41.25%,11.5%,-,,2024-11-16 05:45:15,35.6K,+363.3%
772,BITCOIN WIZARD,5kUezLmhrLChRxD7N11vZoLDk1B7Te634uPExw9pump,846%,846%,846%,115,39.8K,59.7K,57.35,183,2min,21.09%,4.74%,-,,2024-11-16 05:45:15,49.2K,+780.5%
773,SAIKO BOT,AKsnNRuG1r5dCCLRKkhprPXw3TqQ37atjvcF2wXxpump,501.7%,501.7%,501.7%,113,10K,37.5K,44.44,121,1min,37.39%,3.46%,-,https://t.me/saiko_offl,2024-11-16 05:45:15,31.1K,+499.4%
774,hwippo,F6wDejM3EKdCNaPDr9iKa8aEtJDnRdGY4zoApkJhpump,239.3%,239.3%,239.3%,109,9K,21.1K,25.51,43,3min,29.67%,3.46%,-,https://t.me/hwipponsol,2024-11-16 05:45:15,14.6K,+234.1%
775,Catzilla,9WcMBw4R9SwUxUngf66WnVmASMMWnix8E9ucTjP5pump,509.1%,509.1%,509.1%,129,52.9K,45.3K,36.11,68,1min,26.2%,0%,-,,2024-11-16 05:45:15,18.7K,+250.8%
776,Domo,8j3WRpRfsdY8pnJy83eR5cg7KusevogMKCsr1Bcvpump,731.4%,731.4%,731.4%,104,13.6K,53.2K,58.14,57,4min,45.65%,0%,-,https://t.me/DOMOPORT,2024-11-16 05:45:15,46.8K,+731.4%
777,Zerebros Girl,CYXBpdgyuc93Tfo45w3vwANzx6bfKwDGLWh7m8Wgpump,288.5%,726.1%,726.1%,187,20.8K,52.1K,49.97,113,10min,25.99%,0%,-,,2024-11-16 05:45:15,35.7K,+258.9%
778,The DNA-trained AI,6n7VEmkT5TKkSPgoG16DjX6EShzfoZy74YJxTaERpump,677.4%,677.4%,677.4%,138,45.7K,50K,37.82,81,1min,39.5%,0%,-,,2024-11-16 05:45:15,32.9K,+511.5%
779,Rimactan,2QMJZmtfG35PRtHzVEAjZ1ReeJPzCbMHDJ6dvfsKpump,317.8%,317.8%,317.8%,140,32.7K,26.1K,39.69,77,1min,40.29%,3.46%,-,https://t.me/pump_science,2024-11-16 05:45:15,25.9K,+414.4%
780,Water,FKg6TRXjKLvXD6N5PzDWFzAs3iDW6e3TFzusCQ1npump,219%,219%,219%,198,43.1K,20K,20.92,43,3min,23.93%,0%,-,,2024-11-16 05:45:15,13.2K,+211.2%
781,gamma-aminobutyric acid,AHHjLwTFhBzNV5mpjKBJbhVfmNyTTahmjSyQUJY2pump,1148.9%,1148.9%,1148.9%,146,56.4K,78K,73.27,86,1min,40.16%,0%,-,,2024-11-16 05:45:15,67.7K,+1084.1%
782,get out the trenches,4cvnWa75f5K7ggpYdWaAQM2V72bCZsmt6X3wnfeWpump,235.2%,235.2%,235.2%,103,13K,20.3K,24.98,51,3min,26.27%,0%,-,https://t.me/gottportal,2024-11-16 05:45:15,14.3K,+235.1%
783,$PENUT,EP7NRi67t2a8HMGV1wCtwjqjZ2rJUMXNeeGQTYYDpump,347.5%,347.5%,347.5%,110,19.3K,27.5K,42.09,70,1min,38.69%,1.76%,-,https://t.me/PENUTSOLPORT,2024-11-16 05:45:15,23.1K,+375.9%
784,HILDA,GaSL7BEYwRQQwdRmbn7LrUMJh8wLU3BjMKWxLNgbpump,684.9%,684.9%,684.9%,116,34.2K,49.8K,45.98,76,3min,31.59%,2.55% Sell Part,-,,2024-11-16 05:45:15,40K,+629.4%
785,Ethanol Molecule Dog,85YtnLaLvPhPVvVTkGRCD3RkagRZGcq2GkCG283mpump,291.9%,291.9%,291.9%,114,16.9K,24K,25.45,9,4min,28%,0%,-,,2024-11-16 05:45:15,18K,+294.1%
786,Acid Toad,F5i2cqsdQ9zypJzMGCHS3fw6wrt5FZPMHqQTXEzxpump,494.8%,494.8%,494.8%,117,9.7K,37.2K,43.24,113,2min,40.33%,3.46%,-,https://t.me/AcidToadArmy,2024-11-16 05:45:15,30.8K,+492%
787,Photosynthesis,Ew1ZtW28ZudbtQ4jdKVfs1xxDjMn1TrGbiCAseV3pump,237.2%,237.2%,237.2%,108,16.1K,21.8K,17.04,62,1min,29.77%,0%,-,,2024-11-16 05:45:15,14.8K,+229.8%
788,Lysergic Acid Diethylamide,D4zwqvpnrUnk3nqq4anBVrJ7vF8qTLjo21aSBkuapump,1152.4%,1152.4%,1152.4%,182,60.4K,78.3K,73.25,105,1min,35.02%,0%,-,,2024-11-16 05:45:15,71.1K,+1136%
789,The Oldest Living Animal,CiwQq6he1ie1RmiUE14EHj9GtnUHgk6s2MYp8d9Zc25J,763.1%,763.1%,763.1%,122,13.4K,54.5K,54.2,44,2min,44.73%,0%,-,,2024-11-16 05:45:15,45.4K,+719.4%
790,ARISE,93uP3vdMQX3WDgBAMfrUbkV2kUkn475wQZxpxzpzpump,241.5%,1181.4%,1181.4%,459,63K,80.7K,67.78,122,12min,26.38%,4.37% Buy More,-,,2024-11-16 05:45:15,51.8K,+220.7%
791,Ethanol Molecule Dog,85YtnLaLvPhPVvVTkGRCD3RkagRZGcq2GkCG283mpump,371.5%,1024%,1024%,298,43.2K,68.9K,73.14,208,10min,28.15%,0%,-,,2024-11-16 05:45:15,47K,+303.4%
792,1-phenylpropan-2-amine,AdbM5a7S3m6XFzRCMkSNcvEqdF1YT98aF1PtcfSupump,230%,230%,230%,128,27.7K,20.9K,29.37,62,1min,30.7%,0%,-,,2024-11-16 05:45:15,18.2K,+287%
793,SOLANA,4iHCXMrNWhhWbz8oJou8SoAu4PpEq4M54ijDd59Fpump,569.8%,569.8%,569.8%,138,63K,43.2K,22.94,75,48s,36.72%,0%,-,,2024-11-16 05:45:15,35.5K,+550.5%
794,Solanapyrone,FY5eEuWrzf7Hg21RpnwYL9uxCu9bmRxPJ59CFY72pump,265%,265%,265%,113,33.2K,23.4K,21.56,46,1min,29.3%,0%,-,,2024-11-16 05:45:15,14.3K,+223.3%
795,C19H36O5,34t3HCRj6vxA8if2GAu4xi2UNRr5zsea17xQU5cDpump,165%,165%,165%,125,39.8K,16.5K,38.99,47,59s,46.92%,1.56% Sell Part,-,,2024-11-16 05:45:15,14.8K,+237.1%
796,Solanapyrone,35sEGFzugftBeiWKKG5Yf5UFDkqqzxCrcNtFFXsBpump,431.8%,431.8%,431.8%,111,34.9K,49.3K,37.88,63,2min,24.5%,0%,-,,2024-11-16 05:45:15,35.5K,+382.2%
797,SLERF MASCOT,4KLFx4JEK9xZsFw77SopfkJiUnwWsY8e7H3pj2ygpump,690.9%,690.9%,690.9%,137,48.4K,52.6K,25.74,63,1min,33.29%,0%,-,,2024-11-16 05:45:15,32.8K,+493.4%
798,BABY BUBBLE BUY,3oLW6vZhE79h5xBhHv3k5py5xmWzD9uG6LXXfbrxpump,504.3%,504.3%,504.3%,117,10K,37.8K,44.5,152,1min,19.12%,0.15%,-,https://t.me/BabyBubbleBuy,2024-11-16 05:45:15,31.4K,+502.1%
799,Pentagon Rug,HPN5ZizRy5k8xohzqY2GanerLNuGx9WRvbeCL1o8U9mD,198.8%,198.8%,198.8%,122,30.3K,19.8K,23.11,55,1min,28.11%,0%,-,,2024-11-16 05:45:15,13.8K,+208.2%
800,BANANA APE,B6yX85Zmnw7pmCQvFaM6enG9EPpu2cSUpqa5Pfwvpump,488.6%,488.6%,488.6%,113,9.7K,36.8K,43.34,141,2min,14.98%,1.32%,-,https://t.me/Banana_ape,2024-11-16 05:45:15,30.6K,+488.6%
801,Bitronic Tetrohedron Copper,4wXqTe3g97ocv3A4UQKemSKT38GM8PW5P9642u3Qpump,342.8%,342.8%,342.8%,114,28.4K,29.5K,19.55,60,1min,35.85%,0%,-,,2024-11-16 05:45:15,19K,+285.1%
802,Inversebrah AI,EnnQc7f6KVpCeu5fay5rMNdnFeQ6e65vokax23W7NhGV,288.4%,1056.6%,1056.6%,137,16.8K,71.7K,44.39,109,16min,32.21%,2.5%,-,,2024-11-16 05:45:15,41.5K,+232.1%
803,Pixel Guild,ntTd9ANViyBn3bpfEmBi3PXHKAVo17bKhCRaJCjpump,734.9%,734.9%,734.9%,112,15.7K,52.3K,52.52,42,2min,34.03%,3.46%,-,https://t.me/Pixel_Guild,2024-11-16 05:45:15,40K,+639.3%
804,Pedro,R6pEmpAS86gBoGmEZV4oa7mbhynibXPNDKVDw9Epump,207.4%,207.4%,207.4%,127,11.1K,19.2K,22.24,50,4min,26.15%,3.46%,-,,2024-11-16 05:45:15,12.8K,+204.6%
805,BITCOIN,8gkXjpVAiVBdre6p9DyD6vLQhJD9tBggEcPGzdo6pump,314.7%,314.7%,314.7%,103,33.3K,38.6K,38.22,68,1min,23.76%,0%,-,,2024-11-16 05:45:15,28.6K,+307.4%
806,ALICE The Chicken,7QbeV4QELfNCsSx8kmeuotNpAM2nWwpcmnwNpALspump,275.7%,696.3%,696.3%,149,18.4K,48.7K,39.31,65,11min,29.68%,1.06%,-,,2024-11-16 05:45:15,36.9K,+285.4%
807,Jabba the Hutt,5wGGNVtv6RKWWXH4Vgqzby6ULgrGDiLU8qF6h6AYpump,215.9%,215.9%,215.9%,193,28.8K,19.3K,19.11,83,2min,26.47%,0.27% Sell Part,-,,2024-11-16 05:45:15,12.9K,+210.1%
808,Retardium,FuSRMQv2aBZrYNWQXtAWbjmshDa47s1pBMYs148Cpump,222.5%,222.5%,222.5%,151,35.7K,20.2K,16.89,53,4min,25.97%,0%,-,,2024-11-16 05:45:15,13.5K,+215.1%
809,Dihydrogen Oxygen Glucose,7ZM9hw7zns1Q19JZNhcDqeTLfR3tandUhyRPA9bDpump,218.3%,218.3%,218.3%,120,20.5K,20.6K,21.11,51,2min,31.22%,0%,-,,2024-11-16 05:45:15,13.6K,+209.7%
810,Mr Fwog,CaJ5jqdDKeWv4JGGgqSrAqgfkdvLonTnTSkXK4Kupump,250.2%,250.2%,250.2%,103,8.8K,21.9K,25.58,31,4min,29.67%,3.46%,-,https://t.me/mrfwog,2024-11-16 05:45:15,15.6K,+249.2%
811,Crypti,BTgDeRm7fkLBhEzDuJBAR14NTe971Ff5MVRhYBNGpump,893.3%,893.3%,893.3%,155,42.8K,62.1K,43.3,98,59s,39.24%,3.46%,-,,2024-11-16 05:45:15,67.7K,+1082.2%
